"geneId"	"seqnames"	"start"	"end"	"geneStrand"	"annotation"	"group"	"gene_name"
"ENSMUSG00000020134.13"	"chr11"	21166407	21166430	1	"Distal Intergenic"	"h-dna"	"Peli1"
"ENSMUSG00000020140.15"	"chr10"	115586740	115586758	2	"Promoter (<=1kb)"	"h-dna"	"Lgr5"
"ENSMUSG00000020151.16"	"chr10"	116008158	116008190	1	"Distal Intergenic"	"h-dna"	"Ptprr"
"ENSMUSG00000020152.7"	"chr11"	20049475	20049496	2	"Distal Intergenic"	"h-dna"	"Actr2"
"ENSMUSG00000020160.18"	"chr11"	19019553	19019577	2	"Promoter (<=1kb)"	"h-dna"	"Meis1"
"ENSMUSG00000020164.7"	"chr10"	116415592	116415638	1	"Promoter (2-3kb)"	"h-dna"	"Kcnmb4os1"
"ENSMUSG00000020173.17"	"chr11"	12494510	12494538	2	"Distal Intergenic"	"h-dna"	"Cobl"
"ENSMUSG00000020177.12"	"chr10"	117240225	117240240	2	"Promoter (1-2kb)"	"h-dna"	"9530003J23Rik"
"ENSMUSG00000020182.16"	"chr11"	11905681	11905712	2	"Distal Intergenic"	"h-dna"	"Ddc"
"ENSMUSG00000020185.16"	"chr10"	110710990	110711081	1	"Distal Intergenic"	"h-dna"	"E2f7"
"ENSMUSG00000020218.11"	"chr10"	121024088	121024103	1	"Distal Intergenic"	"h-dna"	"Wif1"
"ENSMUSG00000020228.11"	"chr10"	120044798	120044815	2	"Intron (ENSMUST00000077871.13/ENSMUSG00000034813.18, intron 17 of 21)"	"h-dna"	"Helb"
"ENSMUSG00000020231.15"	"chr10"	76264404	76264421	2	"Promoter (1-2kb)"	"h-dna"	"Dip2a"
"ENSMUSG00000020241.13"	"chr10"	76623705	76623724	2	"Promoter (<=1kb)"	"h-dna"	"Col6a2"
"ENSMUSG00000020255.8"	"chr10"	83405516	83405540	1	"3' UTR"	"h-dna"	"D10Wsu102e"
"ENSMUSG00000020260.9"	"chr10"	77256659	77256681	1	"Promoter (2-3kb)"	"h-dna"	"Pofut2"
"ENSMUSG00000020261.15"	"chr11"	55232906	55232925	1	"3' UTR"	"h-dna"	"Slc36a1"
"ENSMUSG00000020262.15"	"chr10"	77428297	77428319	2	"Distal Intergenic"	"h-dna"	"Adarb1"
"ENSMUSG00000020263.14"	"chr10"	83620226	83620247	2	"Intron (ENSMUST00000020500.13/ENSMUSG00000020263.14, intron 8 of 20)"	"h-dna"	"Appl2"
"ENSMUSG00000020273.13"	"chr11"	23849503	23849522	2	"Distal Intergenic"	"h-dna"	"Papolg"
"ENSMUSG00000020286.13"	"chr11"	23509021	23509039	2	"Distal Intergenic"	"h-dna"	"1700093K21Rik"
"ENSMUSG00000020297.10"	"chr11"	32046086	32046130	1	"Intron (ENSMUST00000020537.8/ENSMUSG00000020297.10, intron 3 of 4)"	"h-dna"	"Nsg2"
"ENSMUSG00000020299.6"	"chr11"	31954141	31954160	1	"Distal Intergenic"	"h-dna"	"4930524B15Rik"
"ENSMUSG00000020303.2"	"chr11"	31369915	31369934	2	"Promoter (<=1kb)"	"h-dna"	"Stc2"
"ENSMUSG00000020305.13"	"chr11"	31035282	31035301	1	"Intron (ENSMUST00000203878.2/ENSMUSG00000020305.13, intron 3 of 9)"	"h-dna"	"Asb3"
"ENSMUSG00000020315.18"	"chr11"	30305480	30305568	2	"Distal Intergenic"	"h-dna"	"Sptbn1"
"ENSMUSG00000020321.16"	"chr11"	21627507	21627531	2	"Intron (ENSMUST00000131135.2/ENSMUSG00000020319.9, intron 1 of 6)"	"h-dna"	"Mdh1"
"ENSMUSG00000020326.7"	"chr11"	40874261	40874277	2	"Distal Intergenic"	"h-dna"	"Ccng1"
"ENSMUSG00000020332.7"	"chr11"	54370443	54370483	1	"Promoter (<=1kb)"	"h-dna"	"Meikin"
"ENSMUSG00000020363.6"	"chr11"	49792991	49793016	1	"Promoter (1-2kb)"	"h-dna"	"Gfpt2"
"ENSMUSG00000020387.15"	"chr11"	51878225	51878259	2	"Distal Intergenic"	"h-dna"	"Jade2"
"ENSMUSG00000020396.8"	"chr11"	4951321	4951338	2	"Distal Intergenic"	"h-dna"	"Nefh"
"ENSMUSG00000020422.14"	"chr11"	8600831	8600855	2	"Intron (ENSMUST00000239091.1/ENSMUSG00000020422.14, intron 2 of 30)"	"h-dna"	"Tns3"
"ENSMUSG00000020427.11"	"chr11"	7249629	7249647	2	"Distal Intergenic"	"h-dna"	"Igfbp3"
"ENSMUSG00000020428.13"	"chr11"	42338927	42338946	2	"Distal Intergenic"	"h-dna"	"Gabra6"
"ENSMUSG00000020435.17"	"chr11"	3827945	3827968	2	"Intron (ENSMUST00000070552.13/ENSMUSG00000020435.17, intron 1 of 13)"	"h-dna"	"Osbp2"
"ENSMUSG00000020462.14"	"chr11"	29281393	29281414	2	"Distal Intergenic"	"h-dna"	"Cfap36"
"ENSMUSG00000020463.15"	"chr11"	29164181	29164197	1	"Distal Intergenic"	"h-dna"	"Ppp4r3b"
"ENSMUSG00000020467.15"	"chr11"	28858949	28858974	1	"Intron (ENSMUST00000020759.11/ENSMUSG00000020467.15, intron 2 of 10)"	"h-dna"	"Efemp1"
"ENSMUSG00000020473.13"	"chr11"	5851036	5851084	1	"Distal Intergenic"	"h-dna"	"Aebp1"
"ENSMUSG00000020481.15"	"chr11"	5612358	5612377	1	"Intron (ENSMUST00000109856.7/ENSMUSG00000020481.15, intron 11 of 26)"	"h-dna"	"Ankrd36"
"ENSMUSG00000020486.19"	"chr11"	87578280	87578298	1	"Promoter (<=1kb)"	"h-dna"	"Septin4"
"ENSMUSG00000020524.16"	"chr11"	56860017	56860047	1	"Distal Intergenic"	"h-dna"	"Gria1"
"ENSMUSG00000020548.10"	"chr11"	65120569	65120613	2	"Intron (ENSMUST00000047463.14/ENSMUSG00000033389.16, intron 1 of 20)"	"h-dna"	"1700086D15Rik"
"ENSMUSG00000020571.13"	"chr12"	17252960	17252975	1	"Distal Intergenic"	"h-dna"	"Pdia6"
"ENSMUSG00000020589.17"	"chr12"	12187147	12187171	1	"Distal Intergenic"	"h-dna"	"Fam49a"
"ENSMUSG00000020599.13"	"chr11"	109258704	109258730	2	"Intron (ENSMUST00000020920.9/ENSMUSG00000020599.13, intron 9 of 18)"	"h-dna"	"Rgs9"
"ENSMUSG00000020607.7"	"chr12"	14150928	14150954	2	"Promoter (<=1kb)"	"h-dna"	"Lratd1"
"ENSMUSG00000020614.13"	"chr11"	109722425	109722444	2	"Promoter (<=1kb)"	"h-dna"	"Fam20a"
"ENSMUSG00000020623.11"	"chr11"	110436680	110436698	1	"Intron (ENSMUST00000020949.11/ENSMUSG00000020623.11, intron 1 of 11)"	"h-dna"	"Map2k6"
"ENSMUSG00000020627.10"	"chr12"	5374854	5374870	2	"Promoter (<=1kb)"	"h-dna"	"Klhl29"
"ENSMUSG00000020633.14"	"chr12"	28443369	28443384	2	"Intron (ENSMUST00000189735.6/ENSMUSG00000020633.14, intron 8 of 8)"	"h-dna"	"Dcdc2c"
"ENSMUSG00000020636.14"	"chr12"	28589361	28589376	2	"Distal Intergenic"	"h-dna"	"Allc"
"ENSMUSG00000020647.10"	"chr12"	4444510	4444535	2	"Intron (ENSMUST00000085814.4/ENSMUSG00000020647.10, intron 1 of 22)"	"h-dna"	"Ncoa1"
"ENSMUSG00000020649.11"	"chr12"	24719971	24719988	1	"Distal Intergenic"	"h-dna"	"Rrm2"
"ENSMUSG00000020650.15"	"chr12"	31586902	31586994	2	"Distal Intergenic"	"h-dna"	"Bcap29"
"ENSMUSG00000020651.8"	"chr12"	31558761	31558823	2	"Promoter (1-2kb)"	"h-dna"	"Slc26a4"
"ENSMUSG00000020658.10"	"chr12"	4005990	4006010	2	"Intron (ENSMUST00000111178.1/ENSMUSG00000020658.10, intron 1 of 22)"	"h-dna"	"Efr3b"
"ENSMUSG00000020664.10"	"chr12"	31356708	31356730	2	"Distal Intergenic"	"h-dna"	"Dld"
"ENSMUSG00000020672.14"	"chr12"	30258979	30259013	2	"Intron (ENSMUST00000142046.7/ENSMUSG00000020672.14, intron 8 of 16)"	"h-dna"	"Sntg2"
"ENSMUSG00000020674.17"	"chr12"	30008120	30008149	1	"Intron (ENSMUST00000220271.1/ENSMUSG00000020674.17, intron 19 of 22)"	"h-dna"	"Pxdn"
"ENSMUSG00000020679.11"	"chr11"	83852377	83852398	1	"Promoter (<=1kb)"	"h-dna"	"Hnf1b"
"ENSMUSG00000020694.17"	"chr11"	105270582	105270652	1	"Intron (ENSMUST00000106939.8/ENSMUSG00000020694.17, intron 18 of 21)"	"h-dna"	"Tlk2"
"ENSMUSG00000020695.14"	"chr11"	105292600	105292617	1	"Promoter (<=1kb)"	"h-dna"	"Mrc2"
"ENSMUSG00000020702.13"	"chr11"	82160732	82160753	2	"Distal Intergenic"	"h-dna"	"Ccl1"
"ENSMUSG00000020703.3"	"chr11"	81770761	81770803	1	"Intron (ENSMUST00000066197.6/ENSMUSG00000020704.13, intron 1 of 9)"	"h-dna"	"5530401A14Rik"
"ENSMUSG00000020715.9"	"chr11"	106487181	106487201	2	"Promoter (<=1kb)"	"h-dna"	"Ern1"
"ENSMUSG00000020722.5"	"chr11"	107702435	107702510	2	"Distal Intergenic"	"h-dna"	"Cacng1"
"ENSMUSG00000020723.3"	"chr11"	107794884	107794906	2	"Promoter (<=1kb)"	"h-dna"	"Cacng4"
"ENSMUSG00000020776.18"	"chr11"	116169060	116169084	2	"Promoter (<=1kb)"	"h-dna"	"Fbf1"
"ENSMUSG00000020799.16"	"chr11"	72372146	72372167	2	"Distal Intergenic"	"h-dna"	"Tekt1"
"ENSMUSG00000020814.13"	"chr11"	116821889	116821910	2	"Intron (ENSMUST00000021170.8/ENSMUSG00000020814.13, intron 1 of 3)"	"h-dna"	"Mxra7"
"ENSMUSG00000020821.17"	"chr11"	70702985	70703000	1	"Promoter (2-3kb)"	"h-dna"	"Kif1c"
"ENSMUSG00000020823.16"	"chr11"	117156709	117156727	1	"Promoter (1-2kb)"	"h-dna"	"Sec14l1"
"ENSMUSG00000020827.18"	"chr11"	70606584	70606604	1	"Promoter (<=1kb)"	"h-dna"	"Mink1"
"ENSMUSG00000020836.15"	"chr11"	77467641	77467661	1	"Intron (ENSMUST00000102493.7/ENSMUSG00000020836.15, intron 5 of 10)"	"h-dna"	"Coro6"
"ENSMUSG00000020838.12"	"chr11"	76997774	76997791	1	"Promoter (<=1kb)"	"h-dna"	"Slc6a4"
"ENSMUSG00000020840.10"	"chr11"	76927042	76927060	1	"Promoter (2-3kb)"	"h-dna"	"Blmh"
"ENSMUSG00000020841.5"	"chr11"	76782717	76782778	2	"Intron (ENSMUST00000021201.5/ENSMUSG00000020841.5, intron 20 of 20)"	"h-dna"	"Cpd"
"ENSMUSG00000020865.16"	"chr11"	94351645	94351661	2	"Promoter (<=1kb)"	"h-dna"	"Abcc3"
"ENSMUSG00000020866.17"	"chr11"	94430518	94430560	2	"Intron (ENSMUST00000100561.9/ENSMUSG00000020866.17, intron 19 of 35)"	"h-dna"	"Cacna1g"
"ENSMUSG00000020867.13"	"chr11"	94485943	94485961	2	"Promoter (<=1kb)"	"h-dna"	"Spata20"
"ENSMUSG00000020882.17"	"chr11"	98019202	98019242	2	"Promoter (<=1kb)"	"h-dna"	"Cacnb1"
"ENSMUSG00000020884.15"	"chr11"	70071716	70071754	1	"Distal Intergenic"	"h-dna"	"Asgr1"
"ENSMUSG00000020889.11"	"chr11"	98766020	98766051	2	"Intron (ENSMUST00000064187.11/ENSMUSG00000058756.13, intron 9 of 9)"	"h-dna"	"Nr1d1"
"ENSMUSG00000020905.11"	"chr11"	67863170	67863187	2	"Intron (ENSMUST00000021288.9/ENSMUSG00000020905.11, intron 14 of 14)"	"h-dna"	"Usp43"
"ENSMUSG00000020907.1"	"chr11"	67696023	67696074	1	"Promoter (<=1kb)"	"h-dna"	"Rcvrn"
"ENSMUSG00000020926.16"	"chr11"	102766954	102767026	1	"Promoter (2-3kb)"	"h-dna"	"Adam11"
"ENSMUSG00000020932.14"	"chr11"	102891539	102891599	2	"Intron (ENSMUST00000067444.9/ENSMUSG00000020932.14, intron 7 of 8)"	"h-dna"	"Gfap"
"ENSMUSG00000020945.13"	"chr11"	103631784	103631800	2	"Intron (ENSMUST00000107014.7/ENSMUSG00000020945.13, intron 4 of 4)"	"h-dna"	"Lyzl6"
"ENSMUSG00000020953.17"	"chr12"	51593263	51593287	1	"Promoter (<=1kb)"	"h-dna"	"Coch"
"ENSMUSG00000021007.14"	"chr12"	98613808	98613838	1	"Distal Intergenic"	"h-dna"	"Spata7"
"ENSMUSG00000021010.9"	"chr12"	53252121	53252143	1	"Promoter (<=1kb)"	"h-dna"	"Npas3"
"ENSMUSG00000021027.17"	"chr12"	55667573	55667600	2	"Intron (ENSMUST00000220367.1/ENSMUSG00000021027.17, intron 34 of 39)"	"h-dna"	"Ralgapa1"
"ENSMUSG00000021047.7"	"chr12"	46818803	46818820	2	"Promoter (<=1kb)"	"h-dna"	"Nova1"
"ENSMUSG00000021054.6"	"chr12"	75721520	75721553	2	"3' UTR"	"h-dna"	"Sgpp1"
"ENSMUSG00000021062.15"	"chr12"	76799878	76799898	2	"Promoter (<=1kb)"	"h-dna"	"Rab15"
"ENSMUSG00000021065.16"	"chr12"	77271617	77271640	1	"Intron (ENSMUST00000177595.8/ENSMUSG00000021065.16, intron 1 of 12)"	"h-dna"	"Fut8"
"ENSMUSG00000021087.18"	"chr12"	72408745	72408770	2	"Promoter (<=1kb)"	"h-dna"	"Rtn1"
"ENSMUSG00000021094.10"	"chr12"	72677482	72677499	2	"Distal Intergenic"	"h-dna"	"Dhrs7"
"ENSMUSG00000021097.15"	"chr12"	104865159	104865179	2	"Promoter (<=1kb)"	"h-dna"	"Clmn"
"ENSMUSG00000021098.14"	"chr12"	72941855	72941871	2	"Promoter (1-2kb)"	"h-dna"	"4930447C04Rik"
"ENSMUSG00000021101.2"	"chr12"	104865198	104865218	1	"Promoter (<=1kb)"	"h-dna"	"4930408O17Rik"
"ENSMUSG00000021103.12"	"chr12"	73130883	73130905	1	"Intron (ENSMUST00000187549.6/ENSMUSG00000021103.12, intron 1 of 6)"	"h-dna"	"Mnat1"
"ENSMUSG00000021108.18"	"chr12"	73677276	73677314	1	"Intron (ENSMUST00000221153.1/ENSMUSG00000021108.18, intron 3 of 14)"	"h-dna"	"Prkch"
"ENSMUSG00000021115.15"	"chr12"	105962413	105962434	1	"Distal Intergenic"	"h-dna"	"Vrk1"
"ENSMUSG00000021135.8"	"chr12"	80991695	80991737	2	"Distal Intergenic"	"h-dna"	"Slc10a1"
"ENSMUSG00000021136.13"	"chr12"	81026602	81026625	1	"Promoter (<=1kb)"	"h-dna"	"Smoc1"
"ENSMUSG00000021140.9"	"chr12"	81856517	81856536	1	"Distal Intergenic"	"h-dna"	"Pcnx"
"ENSMUSG00000021176.6"	"chr12"	99859802	99859825	2	"Intron (ENSMUST00000221929.1/ENSMUSG00000021176.6, intron 3 of 5)"	"h-dna"	"Efcab11"
"ENSMUSG00000021198.16"	"chr12"	103081977	103082037	1	"Intron (ENSMUST00000101099.11/ENSMUSG00000021198.16, intron 19 of 48)"	"h-dna"	"Unc79"
"ENSMUSG00000021210.16"	"chr13"	4432015	4432057	1	"Promoter (2-3kb)"	"h-dna"	"Akr1c6"
"ENSMUSG00000021211.4"	"chr13"	4294720	4294741	2	"Distal Intergenic"	"h-dna"	"Akr1c12"
"ENSMUSG00000021217.7"	"chr7"	36697884	36697903	1	"Promoter (<=1kb)"	"h-dna"	"Tshz3"
"ENSMUSG00000021219.16"	"chr12"	82617204	82617220	1	"Promoter (<=1kb)"	"h-dna"	"Rgs6"
"ENSMUSG00000021221.15"	"chr12"	83456566	83456586	2	"Intron (ENSMUST00000178756.7/ENSMUSG00000021221.15, intron 1 of 10)"	"h-dna"	"Dpf3"
"ENSMUSG00000021224.15"	"chr12"	83885373	83885394	2	"Intron (ENSMUST00000117217.7/ENSMUSG00000021224.15, intron 1 of 10)"	"h-dna"	"Numb"
"ENSMUSG00000021236.16"	"chr12"	84408447	84408462	2	"Promoter (<=1kb)"	"h-dna"	"Entpd5"
"ENSMUSG00000021239.12"	"chr12"	84571487	84571502	1	"Promoter (1-2kb)"	"h-dna"	"Vsx2"
"ENSMUSG00000021254.9"	"chr12"	86209535	86209597	1	"Distal Intergenic"	"h-dna"	"Gpatch2l"
"ENSMUSG00000021256.5"	"chr12"	86689431	86689450	1	"Intron (ENSMUST00000021681.3/ENSMUSG00000021256.5, intron 5 of 6)"	"h-dna"	"Vash1"
"ENSMUSG00000021258.10"	"chr12"	108220265	108220281	1	"Intron (ENSMUST00000222310.1/ENSMUSG00000084883.2, intron 2 of 5)"	"h-dna"	"Ccnk"
"ENSMUSG00000021259.5"	"chr12"	108338787	108338804	1	"Intron (ENSMUST00000021684.5/ENSMUSG00000021259.5, intron 1 of 14)"	"h-dna"	"Cyp46a1"
"ENSMUSG00000021266.16"	"chr12"	108872816	108872900	2	"Promoter (2-3kb)"	"h-dna"	"Wars"
"ENSMUSG00000021303.14"	"chr13"	13805146	13805162	1	"Intron (ENSMUST00000138783.7/ENSMUSG00000021303.14, intron 2 of 2)"	"h-dna"	"Gng4"
"ENSMUSG00000021311.9"	"chr13"	12220536	12220551	2	"Intron (ENSMUST00000099856.5/ENSMUSG00000021311.9, intron 18 of 32)"	"h-dna"	"Mtr"
"ENSMUSG00000021313.16"	"chr13"	12082042	12082068	2	"Intron (ENSMUST00000021750.14/ENSMUSG00000021313.16, intron 1 of 104)"	"h-dna"	"Ryr2"
"ENSMUSG00000021318.15"	"chr13"	15464575	15464600	1	"Promoter (<=1kb)"	"h-dna"	"Gli3"
"ENSMUSG00000021359.16"	"chr13"	40730100	40730116	2	"Promoter (<=1kb)"	"h-dna"	"Tfap2a"
"ENSMUSG00000021363.14"	"chr13"	41079079	41079095	2	"Promoter (<=1kb)"	"h-dna"	"Mak"
"ENSMUSG00000021367.8"	"chr13"	42301753	42301781	1	"Promoter (<=1kb)"	"h-dna"	"Edn1"
"ENSMUSG00000021379.2"	"chr13"	48261292	48261319	1	"Promoter (<=1kb)"	"h-dna"	"Id4"
"ENSMUSG00000021403.3"	"chr13"	33030302	33030325	1	"Promoter (2-3kb)"	"h-dna"	"Serpinb9b"
"ENSMUSG00000021404.12"	"chr13"	33146531	33146550	2	"Distal Intergenic"	"h-dna"	"Serpinb9c"
"ENSMUSG00000021420.13"	"chr13"	36124599	36124624	1	"Intron (ENSMUST00000021857.12/ENSMUSG00000021420.13, intron 1 of 6)"	"h-dna"	"Fars2"
"ENSMUSG00000021423.6"	"chr13"	37375699	37375734	1	"Intron (ENSMUST00000021860.6/ENSMUSG00000021423.6, intron 2 of 4)"	"h-dna"	"Ly86"
"ENSMUSG00000021427.10"	"chr13"	37999389	37999425	2	"Distal Intergenic"	"h-dna"	"Ssr1"
"ENSMUSG00000021439.8"	"chr13"	61022366	61022396	2	"Distal Intergenic"	"h-dna"	"Ctsq"
"ENSMUSG00000021448.8"	"chr13"	51569351	51569378	2	"Promoter (<=1kb)"	"h-dna"	"Shc3"
"ENSMUSG00000021456.8"	"chr13"	62865571	62865591	2	"Intron (ENSMUST00000092888.10/ENSMUSG00000069805.10, intron 6 of 6)"	"h-dna"	"Fbp2"
"ENSMUSG00000021457.14"	"chr13"	52655298	52655326	1	"Distal Intergenic"	"h-dna"	"Syk"
"ENSMUSG00000021458.17"	"chr13"	62976093	62976113	1	"Intron (ENSMUST00000222181.1/ENSMUSG00000021458.17, intron 1 of 1)"	"h-dna"	"Aopep"
"ENSMUSG00000021461.17"	"chr13"	63480235	63480251	2	"Intron (ENSMUST00000159024.1/ENSMUSG00000021461.17, intron 1 of 6)"	"h-dna"	"Fancc"
"ENSMUSG00000021464.14"	"chr13"	53179817	53179857	2	"Intron (ENSMUST00000130235.7/ENSMUSG00000021464.14, intron 1 of 8)"	"h-dna"	"Ror2"
"ENSMUSG00000021468.8"	"chr13"	53366501	53366516	2	"Intron (ENSMUST00000021920.7/ENSMUSG00000021468.8, intron 5 of 14)"	"h-dna"	"Sptlc1"
"ENSMUSG00000021474.9"	"chr13"	54115424	54115441	1	"Distal Intergenic"	"h-dna"	"Sfxn1"
"ENSMUSG00000021482.10"	"chr13"	64307068	64307097	2	"Intron (ENSMUST00000221118.1/ENSMUSG00000021482.10, intron 4 of 4)"	"h-dna"	"Prxl2c"
"ENSMUSG00000021490.11"	"chr13"	55396474	55396489	1	"Promoter (1-2kb)"	"h-dna"	"Slc34a1"
"ENSMUSG00000021506.7"	"chr13"	55831425	55831461	2	"Promoter (<=1kb)"	"h-dna"	"Pitx1"
"ENSMUSG00000021508.11"	"chr13"	56276405	56276477	2	"Distal Intergenic"	"h-dna"	"Cxcl14"
"ENSMUSG00000021509.5"	"chr13"	56432657	56432676	1	"Intron (ENSMUST00000212844.1/ENSMUSG00000110477.1, intron 3 of 3)"	"h-dna"	"Slc25a48"
"ENSMUSG00000021510.11"	"chr13"	67640270	67640288	2	"Promoter (2-3kb)"	"h-dna"	"Zfp729a"
"ENSMUSG00000021518.4"	"chr13"	66967512	66967538	1	"Intron (ENSMUST00000021990.3/ENSMUSG00000021518.4, intron 6 of 12)"	"h-dna"	"Ptdss1"
"ENSMUSG00000021534.8"	"chr13"	68605824	68605863	1	"Intron (ENSMUST00000022007.7/ENSMUSG00000021534.8, intron 1 of 2)"	"h-dna"	"1700001L19Rik"
"ENSMUSG00000021537.9"	"chr13"	81757856	81757883	1	"Distal Intergenic"	"h-dna"	"Cetn3"
"ENSMUSG00000021539.9"	"chr13"	56540301	56540318	2	"Distal Intergenic"	"h-dna"	"Lect2"
"ENSMUSG00000021548.10"	"chr13"	85168407	85168428	1	"Distal Intergenic"	"h-dna"	"Ccnh"
"ENSMUSG00000021557.15"	"chr13"	59490181	59490198	2	"Intron (ENSMUST00000022040.13/ENSMUSG00000021557.15, intron 17 of 25)"	"h-dna"	"Agtpbp1"
"ENSMUSG00000021559.14"	"chr13"	60601719	60601746	1	"Promoter (<=1kb)"	"h-dna"	"Dapk1"
"ENSMUSG00000021565.16"	"chr13"	73713661	73713688	2	"Distal Intergenic"	"h-dna"	"Slc6a19"
"ENSMUSG00000021569.10"	"chr13"	73895534	73895549	2	"Distal Intergenic"	"h-dna"	"Trip13"
"ENSMUSG00000021583.7"	"chr13"	74629725	74629751	1	"Distal Intergenic"	"h-dna"	"Erap1"
"ENSMUSG00000021587.5"	"chr13"	75144789	75144836	1	"Distal Intergenic"	"h-dna"	"Pcsk1"
"ENSMUSG00000021589.13"	"chr13"	75944131	75944146	2	"Promoter (<=1kb)"	"h-dna"	"Rhobtb3"
"ENSMUSG00000021594.11"	"chr13"	69576394	69576411	2	"Intron (ENSMUST00000143716.7/ENSMUSG00000021595.18, intron 1 of 3)"	"h-dna"	"Srd5a1"
"ENSMUSG00000021596.16"	"chr13"	76714430	76714526	1	"Intron (ENSMUST00000125209.7/ENSMUSG00000021596.16, intron 4 of 20)"	"h-dna"	"Mctp1"
"ENSMUSG00000021598.9"	"chr13"	69865953	69865974	1	"Distal Intergenic"	"h-dna"	"Med10"
"ENSMUSG00000021600.5"	"chr13"	70963931	70963965	1	"Distal Intergenic"	"h-dna"	"8030423J24Rik"
"ENSMUSG00000021604.15"	"chr13"	73264626	73264646	1	"Intron (ENSMUST00000176684.7/ENSMUSG00000021604.15, intron 1 of 5)"	"h-dna"	"Irx4"
"ENSMUSG00000021613.9"	"chr13"	89239194	89239216	1	"Intron (ENSMUST00000081769.12/ENSMUSG00000034488.14, intron 9 of 10)"	"h-dna"	"Hapln1"
"ENSMUSG00000021614.16"	"chr13"	89757727	89757743	2	"Intron (ENSMUST00000044500.5/ENSMUSG00000089940.1, intron 1 of 1)"	"h-dna"	"Vcan"
"ENSMUSG00000021615.13"	"chr13"	90037609	90037649	2	"Intron (ENSMUST00000159199.7/ENSMUSG00000021615.13, intron 3 of 8)"	"h-dna"	"Xrcc4"
"ENSMUSG00000021620.4"	"chr13"	91780335	91780364	1	"Promoter (1-2kb)"	"h-dna"	"Acot12"
"ENSMUSG00000021622.3"	"chr13"	91923513	91923538	2	"Intron (ENSMUST00000151408.7/ENSMUSG00000021708.17, intron 5 of 14)"	"h-dna"	"Ckmt2"
"ENSMUSG00000021631.8"	"chr17"	53863794	53863838	2	"Distal Intergenic"	"h-dna"	"Mrps36-ps1"
"ENSMUSG00000021647.7"	"chr13"	99900707	99900725	2	"Promoter (<=1kb)"	"h-dna"	"Cartpt"
"ENSMUSG00000021662.11"	"chr13"	98083714	98083735	2	"Intron (ENSMUST00000109426.2/ENSMUSG00000021662.11, intron 2 of 35)"	"h-dna"	"Arhgef28"
"ENSMUSG00000021666.16"	"chr13"	97167940	97167957	1	"Intron (ENSMUST00000042084.12/ENSMUSG00000021666.16, intron 14 of 19)"	"h-dna"	"Gfm2"
"ENSMUSG00000021681.8"	"chr13"	95384484	95384500	2	"Distal Intergenic"	"h-dna"	"Aggf1"
"ENSMUSG00000021684.17"	"chr13"	95222323	95222360	2	"Promoter (<=1kb)"	"h-dna"	"Pde8b"
"ENSMUSG00000021685.11"	"chr13"	94872860	94872884	1	"Promoter (2-3kb)"	"h-dna"	"Otp"
"ENSMUSG00000021690.10"	"chr13"	93540346	93540365	2	"Distal Intergenic"	"h-dna"	"Jmy"
"ENSMUSG00000021699.17"	"chr13"	108432198	108432223	1	"Distal Intergenic"	"h-dna"	"Pde4d"
"ENSMUSG00000021718.5"	"chr13"	105098953	105098978	1	"Intron (ENSMUST00000022232.5/ENSMUSG00000021718.5, intron 1 of 7)"	"h-dna"	"Nt5el"
"ENSMUSG00000021732.14"	"chr13"	118714021	118714041	1	"Promoter (<=1kb)"	"h-dna"	"Fgf10"
"ENSMUSG00000021743.6"	"chr14"	12345416	12345432	2	"Promoter (<=1kb)"	"h-dna"	"Fezf2"
"ENSMUSG00000021745.14"	"chr14"	12218261	12218329	1	"Promoter (<=1kb)"	"h-dna"	"Ptprg"
"ENSMUSG00000021747.12"	"chr14"	8663756	8663772	2	"Promoter (2-3kb)"	"h-dna"	"4930452B06Rik"
"ENSMUSG00000021749.6"	"chr14"	8386095	8386118	2	"Distal Intergenic"	"h-dna"	"Oit1"
"ENSMUSG00000021750.16"	"chr14"	8287540	8287557	2	"Distal Intergenic"	"h-dna"	"Fam107a"
"ENSMUSG00000021751.13"	"chr14"	8262955	8262986	2	"Distal Intergenic"	"h-dna"	"Acox2"
"ENSMUSG00000021758.14"	"chr13"	112627963	112628034	2	"Intron (ENSMUST00000075748.6/ENSMUSG00000021758.14, intron 6 of 20)"	"h-dna"	"Ddx4"
"ENSMUSG00000021763.17"	"chr13"	113293843	113293859	1	"Promoter (<=1kb)"	"h-dna"	"BC067074"
"ENSMUSG00000021764.8"	"chr13"	114408700	114408721	2	"Distal Intergenic"	"h-dna"	"Ndufs4"
"ENSMUSG00000021765.9"	"chr13"	114457132	114457151	2	"Promoter (<=1kb)"	"h-dna"	"Fst"
"ENSMUSG00000021779.17"	"chr14"	17679894	17679912	1	"Intron (ENSMUST00000224470.1/ENSMUSG00000021779.17, intron 1 of 3)"	"h-dna"	"Thrb"
"ENSMUSG00000021782.14"	"chr14"	24245682	24245713	2	"Promoter (<=1kb)"	"h-dna"	"Dlg5"
"ENSMUSG00000021795.10"	"chr14"	41180355	41180385	2	"Promoter (2-3kb)"	"h-dna"	"Sftpd"
"ENSMUSG00000021796.15"	"chr14"	34502601	34502620	2	"Promoter (<=1kb)"	"h-dna"	"Bmpr1a"
"ENSMUSG00000021822.3"	"chr14"	20820754	20820803	1	"Distal Intergenic"	"h-dna"	"Plau"
